Product_Weight,Product_Allocated_Area,Product_MRP,Store_Establishment_Year,Product_Id,Product_Sugar_Content,Product_Type,Store_Id,Store_Size,Store_Location_City_Type,Store_Type
11.35,0.033,130.24,2009,NC8635,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
12.77,0.052,148.67,2009,FD866,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.52,0.019,137.98,2009,FD8725,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.24,0.068,128.89,2009,FD5611,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.69,0.047,159.77,2009,NC1889,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
10.98,0.122,107.51,1998,DR912,Low Sugar,Soft Drinks,OUT002,Small,Tier 3,Food Mart
12.09,0.152,130.63,2009,FD8717,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.87,0.113,180.96,2009,FD1633,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
9.48,0.133,150.23,2009,FD635,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
7.39,0.013,119.24,1998,FD938,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
12.19,0.038,125.9,2009,FD5034,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
15.66,0.085,182.96,1987,FD4313,Low Sugar,Canned,OUT001,High,Tier 2,Supermarket Type1
11.65,0.036,153.05,2009,NC4742,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
11.91,0.041,94.69,1998,FD7007,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
17.06,0.041,144.67,1999,NC7132,No Sugar,Health and Hygiene,OUT003,Medium,Tier 1,Departmental Store
14.47,0.01,146.03,2009,FD7216,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
12.1,0.085,155.02,2009,FD3608,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
12.35,0.054,161.07,2009,DR3506,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
11.99,0.004,114.18,2009,FD3428,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
11.59,0.085,135.1,2009,FD6869,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
16.0,0.031,205.47,1999,FD4266,Low Sugar,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
12.07,0.015,151.64,2009,DR3415,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
12.46,0.011,144.98,2009,DR1834,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
15.11,0.063,188.83,1987,FD1277,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1
10.72,0.113,158.26,2009,FD6925,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
15.72,0.076,103.46,2009,FD4825,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.78,0.027,128.7,2009,FD3816,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
13.68,0.042,129.32,2009,FD3509,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.96,0.097,162.71,1998,DR440,Low Sugar,Hard Drinks,OUT002,Small,Tier 3,Food Mart
12.17,0.053,120.79,2009,FD4418,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.68,0.015,158.82,1999,NC1411,No Sugar,Household,OUT003,Medium,Tier 1,Departmental Store
15.05,0.076,168.99,1999,FD1341,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
15.5,0.025,135.61,2009,FD4845,Regular,Seafood,OUT004,Medium,Tier 2,Supermarket Type2
11.73,0.071,132.08,2009,FD4476,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
14.87,0.014,132.95,2009,FD3175,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2
17.11,0.049,176.42,1999,DR1258,Regular,Soft Drinks,OUT003,Medium,Tier 1,Departmental Store
14.04,0.142,144.73,2009,FD7141,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.07,0.047,145.62,2009,DR6684,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
13.62,0.021,168.33,1987,FD3981,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
12.29,0.109,127.14,2009,FD6471,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.27,0.022,127.72,2009,DR2236,Regular,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2
12.29,0.093,143.37,2009,DR7448,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
16.34,0.035,160.16,1987,FD4049,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
12.75,0.038,114.56,2009,FD2184,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.22,0.047,176.08,2009,NC1424,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
10.03,0.064,100.21,1998,FD3685,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart
9.66,0.017,124.61,1987,FD3226,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1
11.34,0.03,196.92,1987,FD4112,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
11.11,0.105,134.32,2009,FD1436,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.93,0.041,149.16,1999,FD4390,Low Sugar,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
12.14,0.047,132.51,2009,FD3111,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
11.19,0.028,166.97,2009,FD4826,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
13.73,0.047,147.0,2009,NC1644,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
11.81,0.104,150.43,2009,NC5631,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
14.85,0.013,195.45,1987,FD6754,Regular,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
11.42,0.015,125.11,2009,FD3941,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.37,0.09,181.22,1999,NC2902,No Sugar,Others,OUT003,Medium,Tier 1,Departmental Store
9.63,0.091,104.7,1998,NC3756,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart
11.98,0.014,166.73,2009,FD2691,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.76,0.092,151.17,2009,FD4547,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
10.99,0.015,145.42,2009,FD7986,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.14,0.125,165.59,2009,FD8262,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
13.03,0.017,142.37,2009,NC8601,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
12.13,0.033,140.19,2009,DR6388,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
12.57,0.038,127.32,2009,FD16,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
14.35,0.013,176.79,1999,FD6402,Low Sugar,Dairy,OUT003,Medium,Tier 1,Departmental Store
9.75,0.073,144.78,2009,FD6148,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.61,0.014,157.95,1987,FD5227,Regular,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
10.11,0.031,135.36,2009,NC2316,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
7.93,0.012,119.38,1998,FD4279,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
11.53,0.037,159.86,2009,FD831,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
16.35,0.112,185.71,1999,FD5484,Low Sugar,Meat,OUT003,Medium,Tier 1,Departmental Store
11.32,0.04,113.33,1987,NC7509,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
11.36,0.087,160.71,2009,DR7070,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
11.33,0.036,156.12,2009,DR7564,Regular,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2
9.71,0.015,152.0,2009,NC418,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
10.78,0.053,193.54,2009,FD6289,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.92,0.088,116.99,2009,DR7186,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
11.93,0.102,109.5,2009,FD7241,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2
14.88,0.061,166.43,1999,FD2788,Regular,Canned,OUT003,Medium,Tier 1,Departmental Store
13.82,0.016,161.04,1987,FD4945,Regular,Canned,OUT001,High,Tier 2,Supermarket Type1
12.29,0.059,162.33,2009,FD4637,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.23,0.024,137.52,2009,FD2340,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.97,0.105,160.54,1987,NC4935,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
9.1,0.055,139.96,2009,FD3654,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.57,0.035,161.47,2009,FD3346,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.18,0.018,113.14,1987,DR4929,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1
18.74,0.034,184.15,1999,FD5274,Low Sugar,Dairy,OUT003,Medium,Tier 1,Departmental Store
9.02,0.073,108.16,1998,FD2714,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart
13.52,0.024,169.29,1987,FD3482,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1
14.2,0.018,146.52,2009,FD5267,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
15.2,0.076,156.48,1999,NC1603,No Sugar,Household,OUT003,Medium,Tier 1,Departmental Store
13.45,0.045,153.59,2009,FD1826,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.76,0.041,133.96,2009,FD8038,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
15.43,0.123,162.17,1999,FD3126,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
13.36,0.053,122.97,2009,FD7830,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
13.24,0.085,153.86,2009,FD3581,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2
11.37,0.014,191.25,1987,FD370,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
11.7,0.028,114.71,1999,FD492,Low Sugar,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
15.54,0.066,151.37,1987,NC3455,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
11.55,0.054,148.92,2009,DR6608,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
14.38,0.025,184.71,1999,FD464,Low Sugar,Dairy,OUT003,Medium,Tier 1,Departmental Store
12.39,0.029,141.6,2009,FD1555,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
12.28,0.021,143.51,2009,FD6187,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
6.78,0.11,125.21,1998,FD1078,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart
10.39,0.021,103.17,1998,FD5881,Regular,Snack Foods,OUT002,Small,Tier 3,Food Mart
15.07,0.014,176.85,1987,FD3286,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
12.93,0.025,168.67,2009,FD7452,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
11.25,0.073,112.68,1987,FD7985,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1
10.7,0.062,149.39,2009,NC1449,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
11.32,0.026,134.97,2009,FD2240,reg,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
9.52,0.125,145.51,2009,DR3952,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
13.61,0.081,162.05,2009,FD2693,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
13.01,0.077,168.09,2009,FD5674,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
17.56,0.139,164.32,1999,FD2027,Low Sugar,Baking Goods,OUT003,Medium,Tier 1,Departmental Store
14.65,0.019,162.2,1999,DR8556,Regular,Soft Drinks,OUT003,Medium,Tier 1,Departmental Store
10.71,0.126,165.94,2009,FD3297,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.09,0.123,80.12,1998,FD8152,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart
9.89,0.049,111.6,1998,FD4206,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart
13.39,0.026,140.99,2009,FD5024,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.89,0.123,124.96,2009,NC343,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
9.24,0.03,128.9,1987,NC4362,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
11.38,0.021,140.64,2009,FD4800,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
11.17,0.039,176.59,2009,FD1912,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
11.93,0.04,123.32,2009,FD4239,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
9.44,0.016,125.39,1998,FD1780,Low Sugar,Breads,OUT002,Small,Tier 3,Food Mart
9.65,0.085,68.65,1998,FD1803,Regular,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
14.98,0.098,133.58,2009,FD8410,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2
14.43,0.012,147.86,2009,FD7874,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.02,0.014,167.91,2009,NC1383,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
10.01,0.051,120.13,1987,FD1414,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1
8.72,0.098,152.5,2009,FD5899,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
4.28,0.037,79.65,1998,FD6044,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart
12.91,0.019,167.01,2009,NC2307,No Sugar,Others,OUT004,Medium,Tier 2,Supermarket Type2
13.52,0.14,139.07,2009,FD7321,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
11.7,0.012,146.45,2009,DR5555,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
13.57,0.091,201.17,1998,FD352,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart
15.95,0.096,192.85,1999,FD6780,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
16.69,0.065,179.87,1999,FD5795,Low Sugar,Breads,OUT003,Medium,Tier 1,Departmental Store
13.68,0.115,127.8,2009,NC1128,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
14.73,0.035,158.53,1987,FD7901,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
12.84,0.055,146.43,2009,FD8197,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
14.38,0.035,181.77,1987,DR4234,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1
10.79,0.026,109.02,1998,FD8381,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart
8.48,0.019,134.6,1998,FD3597,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart
14.53,0.05,200.91,1999,FD60,Regular,Canned,OUT003,Medium,Tier 1,Departmental Store
14.8,0.147,145.64,2009,FD7804,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
13.04,0.025,200.01,1987,NC148,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
12.0,0.085,128.95,2009,DR7712,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
11.83,0.128,139.06,2009,FD6874,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.8,0.036,115.4,2009,FD4114,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
8.04,0.013,108.38,1998,FD3978,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart
9.79,0.027,136.67,2009,FD2297,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
13.96,0.035,155.03,2009,FD4872,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.99,0.112,127.18,2009,NC7491,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
11.82,0.049,114.8,2009,FD679,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
10.94,0.147,157.42,2009,FD1335,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
14.85,0.13,182.46,1987,FD5309,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
11.09,0.067,129.2,2009,FD682,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
10.66,0.017,131.07,2009,NC6524,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
14.67,0.03,155.11,1987,NC8212,No Sugar,Others,OUT001,High,Tier 2,Supermarket Type1
13.9,0.079,159.87,2009,NC5051,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
14.12,0.069,182.13,1987,NC2320,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
11.62,0.055,141.13,2009,FD4506,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
18.23,0.013,235.59,1999,FD2305,Low Sugar,Meat,OUT003,Medium,Tier 1,Departmental Store
10.69,0.055,117.61,1987,FD5427,Regular,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
14.47,0.037,191.5,1987,DR6663,Regular,Hard Drinks,OUT001,High,Tier 2,Supermarket Type1
14.82,0.031,204.52,1999,NC5448,No Sugar,Health and Hygiene,OUT003,Medium,Tier 1,Departmental Store
11.75,0.076,148.84,2009,FD2940,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
11.35,0.018,84.89,1998,FD4392,Regular,Meat,OUT002,Small,Tier 3,Food Mart
8.95,0.129,113.79,1998,FD8348,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart
13.17,0.075,185.03,1999,FD4982,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
11.91,0.096,125.39,2009,FD5239,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.83,0.045,162.44,2009,NC2759,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
10.88,0.048,143.6,2009,FD7590,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2
14.0,0.128,150.72,2009,FD2041,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
10.61,0.037,83.75,1998,FD7660,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
12.93,0.042,152.25,2009,FD3985,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
15.6,0.066,138.77,2009,DR3456,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
9.21,0.085,131.19,1987,FD2302,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
8.73,0.056,101.72,1998,FD4492,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart
12.93,0.019,134.66,2009,FD3232,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2
11.96,0.023,152.68,2009,FD4098,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2
12.26,0.122,196.93,1999,FD2359,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
10.12,0.082,79.92,1987,FD143,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1
12.55,0.011,147.76,2009,NC3165,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
12.63,0.027,124.38,2009,FD1020,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2
16.46,0.173,200.07,1999,FD4345,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
10.23,0.129,54.23,1998,DR1957,Low Sugar,Soft Drinks,OUT002,Small,Tier 3,Food Mart
9.84,0.111,106.15,1998,FD3003,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart
14.78,0.039,212.84,1999,FD5486,Low Sugar,Canned,OUT003,Medium,Tier 1,Departmental Store
14.12,0.136,177.84,1999,FD237,Regular,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
11.81,0.049,91.15,1998,FD2588,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart
13.94,0.084,153.75,2009,FD6638,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.46,0.034,155.39,2009,FD1505,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
12.9,0.078,138.44,2009,FD3587,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
14.13,0.038,174.77,1999,FD4120,Low Sugar,Starchy Foods,OUT003,Medium,Tier 1,Departmental Store
14.42,0.038,181.92,1987,FD4168,Regular,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
11.87,0.037,169.4,2009,FD7820,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
13.07,0.053,123.25,2009,FD6800,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
13.13,0.024,179.25,1999,NC7396,No Sugar,Others,OUT003,Medium,Tier 1,Departmental Store
16.58,0.184,148.33,1999,FD2341,Regular,Canned,OUT003,Medium,Tier 1,Departmental Store
11.85,0.112,181.27,2009,FD4241,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.89,0.076,201.66,1999,FD360,Low Sugar,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
10.83,0.014,178.78,2009,FD1931,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2
15.52,0.107,213.87,1999,NC6575,No Sugar,Household,OUT003,Medium,Tier 1,Departmental Store
13.83,0.018,146.23,2009,FD7569,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
13.01,0.034,188.6,1999,NC8700,No Sugar,Health and Hygiene,OUT003,Medium,Tier 1,Departmental Store
15.29,0.105,166.6,1999,FD5776,Low Sugar,Dairy,OUT003,Medium,Tier 1,Departmental Store
9.61,0.06,128.02,1987,FD1159,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
15.88,0.047,180.04,1987,NC2180,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
12.57,0.015,206.35,1987,NC5897,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
13.91,0.02,131.4,2009,FD3680,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2
13.14,0.019,119.61,2009,FD1809,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
10.05,0.167,123.55,1987,FD5553,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
15.75,0.1,179.35,1987,FD3892,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
12.18,0.093,177.17,2009,FD5678,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
9.29,0.09,95.01,1998,FD7022,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart
12.22,0.082,172.53,2009,FD4608,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.31,0.071,165.68,2009,FD4971,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.86,0.054,174.17,1987,FD8682,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
13.64,0.1,159.32,2009,FD5256,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
12.49,0.036,151.74,2009,NC7681,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
10.43,0.021,108.43,1998,FD3457,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart
13.05,0.076,149.28,2009,FD1276,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
10.49,0.047,122.86,1987,FD2841,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
11.36,0.097,136.92,2009,FD1967,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
13.59,0.046,176.65,1999,FD8397,Low Sugar,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
18.65,0.093,155.21,1999,FD8550,Regular,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
17.66,0.101,169.26,1999,FD6342,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
12.69,0.196,163.32,2009,NC5970,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
10.77,0.11,173.1,2009,FD4875,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.14,0.099,147.29,2009,NC2851,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
15.45,0.162,199.37,1999,FD4494,Regular,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
12.77,0.009,172.19,2009,FD6857,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
13.14,0.016,136.33,2009,FD7388,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.52,0.1,185.4,1999,FD5891,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
14.3,0.094,163.52,1987,FD2043,reg,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
12.09,0.102,135.79,2009,FD4232,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.54,0.094,151.96,2009,FD3238,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
13.91,0.13,193.95,1987,FD4323,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
13.27,0.042,153.54,2009,FD3143,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
6.16,0.047,96.51,1987,FD521,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
8.95,0.05,131.45,1998,NC1044,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart
12.24,0.065,87.91,1998,FD6310,Low Sugar,Breakfast,OUT002,Small,Tier 3,Food Mart
8.52,0.013,131.41,1998,FD6546,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart
9.79,0.141,71.57,1998,FD5979,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart
11.32,0.066,130.05,2009,FD1399,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
9.39,0.09,191.52,2009,NC7842,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
13.1,0.024,209.51,1987,FD4743,Regular,Dairy,OUT001,High,Tier 2,Supermarket Type1
